"Time","Mob BP1"
2022-02-27 00:30:03,32.9
2022-02-27 01:00:03,33.2
2022-02-27 01:30:03,33.0
2022-02-27 02:00:03,32.7
2022-02-27 02:30:03,32.8
2022-02-27 03:00:03,32.5
2022-02-27 03:30:03,32.5
2022-02-27 04:00:03,34.0
2022-02-27 04:30:03,34.5
2022-02-27 05:00:03,34.6
2022-02-27 05:30:03,35.2
2022-02-27 06:00:03,35.1
2022-02-27 06:30:03,35.1
2022-02-27 07:00:03,34.8
2022-02-27 07:30:03,34.9
2022-02-27 08:00:03,35.1
2022-02-27 08:30:03,34.8
2022-02-27 09:00:03,35.0
2022-02-27 09:25:03,29.3
2022-02-27 09:30:03,26.2
2022-02-27 09:45:03,20.8
2022-02-27 10:00:03,15.2
2022-02-27 10:30:03,10.8
2022-02-27 11:00:03,9.32
2022-02-27 11:30:03,16.3
2022-02-27 11:40:03,22.8
2022-02-27 11:45:03,29.6
2022-02-27 11:50:03,41.8
2022-02-27 11:55:03,48.1
2022-02-27 12:00:03,49.5
2022-02-27 12:30:03,48.1
2022-02-27 13:00:03,46.0
2022-02-27 13:30:03,44.4
2022-02-27 14:00:03,42.8
2022-02-27 14:30:03,42.1
2022-02-27 15:00:03,40.6
2022-02-27 15:30:03,39.9
2022-02-27 16:00:03,38.9
2022-02-27 16:30:03,38.2
2022-02-27 17:00:03,37.3
2022-02-27 17:30:03,35.0
2022-02-27 18:00:03,35.8
2022-02-27 18:10:03,27.9
2022-02-27 18:20:03,20.8
2022-02-27 18:30:03,15.7
2022-02-27 18:45:03,10.2
2022-02-27 19:00:03,8.16
2022-02-27 19:30:03,8.49
2022-02-27 20:00:03,8.09
2022-02-27 20:30:03,8.61
2022-02-27 21:00:03,9.54
